"mode","prepost","pid3","pid_strong","pid_lean","pid7","sp_serv","sp_serv_biden","sp_serv_trump","jobs_living","jobs_living_biden","jobs_living_trump","envir_business","envir_business_biden","envir_business_trump","abortion","abortion_salience","abortion_biden","abortion_trump","bible","adjust_change","family_ties","covid_approval","covid_response_speed","mail_in_attitude","police_treat","bidenft","trumpft","bidenft_post","trumpft_post","pocket","repro","votepres","turnout","mail_in","stateFIPS","attention_poli","age","marital","educ","educ5","race","gender","income","ideology","retro","religion","union","trans","immigration","gun_diff","offensive_language","harassment","no_children","arrested","feminist","flag","shark","family_importance"
3,3,2,1,NA,7,NA,5,4,6,2,6,5,6,7,2,4,4,2,1,5,1,1,4,7,4,40,100,30,100,2,4,2,1,-1,48,2,80,3,7,5,1,2,22,6,4,1,2,1,1,2,2,2,0,2,3,1,2,1
3,3,3,NA,3,3,5,6,1,3,3,7,3,3,7,3,4,3,1,NA,2,1,4,5,1,1,70,0,85,0,2,5,1,1,-1,25,1,58,1,3,3,1,1,18,3,5,5,2,5,4,1,4,3,0,1,3,1,2,1
3,3,1,2,NA,2,4,4,4,2,1,7,1,1,7,4,5,4,1,2,5,5,4,5,1,1,100,0,100,0,4,5,1,1,-1,13,1,50,6,6,4,3,2,12,4,5,3,2,6,4,1,2,3,1,1,1,2,2,5
3,3,1,1,NA,1,4,5,1,4,3,7,2,2,7,4,4,4,1,3,3,5,4,5,4,2,100,0,100,0,3,3,1,1,-1,45,1,76,3,6,4,1,2,6,3,3,5,2,5,1,1,1,3,1,2,1,2,2,5
3,3,3,NA,2,4,NA,4,3,NA,4,6,3,3,7,4,3,3,2,1,4,2,4,2,1,4,60,30,60,40,3,4,1,1,-1,53,2,80,3,3,3,1,2,9,4,4,1,2,5,4,1,4,3,0,2,1,1,2,2
3,3,1,1,NA,1,1,1,7,5,4,6,2,4,3,3,3,2,2,3,5,5,4,5,6,4,100,0,100,0,2,3,NA,NA,-1,42,3,48,6,2,2,6,2,1,2,3,2,2,6,4,1,1,2,0,1,3,2,2,5
3,3,3,NA,2,4,3,2,3,2,2,2,2,3,2,4,4,4,1,2,5,5,3,5,6,4,60,15,60,40,4,5,NA,NA,-1,42,4,61,1,2,2,1,2,17,3,5,5,2,5,3,3,3,2,0,2,3,1,2,5
3,3,1,1,NA,1,7,6,1,2,3,7,NA,3,7,4,2,4,1,3,2,5,4,5,4,1,70,0,85,0,3,5,1,1,-1,6,2,45,4,7,5,1,2,17,2,5,5,1,6,4,1,2,2,0,2,1,2,2,5
3,3,2,1,NA,7,4,7,4,6,1,6,NA,1,5,2,5,4,2,2,5,1,1,2,7,4,NA,85,0,85,2,4,2,1,-1,16,3,37,1,4,3,1,2,7,6,4,1,2,1,1,3,4,3,0,2,3,1,2,1
3,3,2,1,NA,7,3,7,3,7,1,7,7,1,7,1,5,4,1,1,2,1,1,3,7,4,0,85,0,100,2,1,2,1,-1,18,1,36,1,6,4,1,1,17,6,1,1,2,1,1,3,2,2,0,2,3,1,2,1
3,3,1,1,NA,1,6,6,1,4,2,6,1,1,7,4,3,4,1,2,2,4,4,5,2,2,100,0,100,0,3,5,1,1,-1,42,3,80,3,1,1,1,2,3,2,5,1,1,5,4,1,2,3,0,2,3,1,2,4
3,3,2,1,NA,7,3,6,2,7,2,7,6,1,7,2,4,4,2,2,5,1,1,3,7,4,0,100,0,85,2,1,2,1,-1,24,2,66,6,2,2,1,2,4,7,1,1,2,2,1,2,3,1,1,2,3,2,2,1
3,3,3,NA,1,5,4,7,4,6,4,7,NA,4,3,2,4,4,3,2,3,2,2,3,7,4,NA,85,0,100,3,3,2,1,-1,25,2,80,1,2,2,1,2,10,5,3,1,2,1,1,3,3,3,0,2,3,1,2,2
3,3,3,NA,1,5,3,7,3,6,3,5,4,1,5,5,3,4,2,1,5,2,3,3,7,4,40,65,40,50,3,4,2,1,-1,20,2,66,1,5,3,5,1,19,6,4,2,2,2,2,3,3,1,0,2,3,1,2,2
3,3,2,2,NA,6,4,5,1,NA,4,7,2,2,7,4,3,4,1,3,2,3,4,5,4,1,85,0,95,0,4,3,1,1,-1,42,1,60,1,3,3,1,2,17,4,3,3,2,3,4,3,2,3,0,2,3,2,2,3
3,3,2,1,NA,7,1,1,1,7,1,7,4,1,4,2,5,4,2,2,3,1,1,3,7,NA,0,100,0,100,3,1,2,NA,1,36,2,34,1,NA,NA,1,1,19,6,1,3,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,1
3,3,2,1,NA,7,3,7,4,4,3,5,7,2,5,3,2,4,2,3,3,1,1,2,6,4,15,100,0,85,3,2,2,1,-1,6,2,80,1,8,5,4,1,22,6,2,5,2,1,1,3,3,1,0,2,3,2,2,1
3,3,1,2,NA,2,4,6,5,6,4,6,4,2,6,2,4,4,2,NA,3,1,2,4,7,4,40,70,60,30,3,1,NA,2,-1,17,2,71,1,2,2,1,1,14,4,1,3,2,NA,1,3,3,3,0,2,3,1,2,1
3,3,2,1,NA,7,3,1,6,5,1,5,3,2,3,2,4,4,2,2,2,2,1,3,7,3,15,100,0,85,3,4,2,1,-1,39,1,72,4,3,3,1,1,6,6,4,3,2,1,2,3,2,1,0,2,3,1,2,2
3,3,2,2,NA,6,2,6,2,5,3,6,4,2,6,1,4,4,2,2,2,2,3,3,4,7,15,70,15,50,2,3,2,NA,-8,17,2,57,6,6,4,1,1,8,3,3,2,2,6,1,3,2,2,1,1,3,1,2,2
3,3,2,1,NA,7,NA,4,5,7,4,3,NA,5,2,4,4,4,4,2,3,3,1,3,2,2,50,85,50,100,3,5,2,1,-1,25,2,36,1,7,5,3,2,17,4,5,3,1,5,1,3,2,2,0,2,3,1,2,3
3,3,1,1,NA,1,4,5,1,1,2,7,1,1,7,2,4,3,1,1,5,1,4,5,1,1,100,0,100,0,4,3,1,1,-1,37,2,61,1,5,3,2,2,16,4,3,1,1,6,4,1,1,2,0,2,3,2,2,1
3,3,2,1,NA,7,4,7,4,7,1,7,5,1,5,2,2,4,1,2,2,1,1,3,7,4,0,100,0,100,1,3,2,1,-1,36,1,58,1,7,5,5,1,1,6,3,1,1,1,1,3,3,1,0,2,3,1,2,1
3,3,3,NA,3,3,6,5,7,4,4,6,5,4,2,4,3,4,2,NA,2,2,4,4,4,1,60,0,85,0,3,4,1,1,-1,42,3,30,6,3,3,2,1,17,NA,4,5,2,6,4,1,2,3,1,1,3,2,2,2
3,3,2,2,NA,6,2,7,2,6,1,5,6,1,5,4,1,4,3,2,3,3,1,4,7,4,0,85,0,100,1,1,2,NA,2,4,2,80,3,7,5,1,1,17,6,1,3,2,1,1,3,2,3,1,2,3,1,2,3
3,3,2,1,NA,7,2,6,2,7,2,6,6,2,6,2,4,4,2,2,4,1,1,3,7,4,15,100,15,100,2,3,2,1,-1,12,1,NA,1,7,5,NA,1,NA,6,3,2,2,5,1,3,3,1,0,2,3,1,2,1
3,3,1,1,NA,1,7,6,2,NA,4,6,NA,4,7,4,4,4,1,2,1,3,4,5,4,1,NA,NA,86,16,3,5,1,NA,2,8,3,72,1,3,3,3,1,5,NA,5,3,1,5,4,3,1,3,0,1,3,2,2,3
3,1,1,1,NA,1,2,1,1,7,5,7,7,6,7,1,1,3,2,1,NA,NA,1,1,1,NA,100,50,NA,NA,4,1,1,NA,-6,1,1,38,6,1,1,3,1,1,1,1,3,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,2,2,NA,6,NA,5,5,NA,5,3,4,3,4,2,3,3,2,2,2,3,3,5,4,2,15,80,30,60,3,5,NA,NA,-1,26,3,60,1,3,3,1,1,5,NA,5,3,2,5,1,3,4,1,1,2,3,1,2,3
3,3,3,NA,2,4,7,6,7,1,1,1,1,1,1,1,3,2,2,1,4,5,4,1,7,2,50,70,60,85,3,3,NA,NA,-1,51,3,52,1,2,2,2,2,4,5,3,2,2,1,4,1,2,2,0,2,3,2,2,5
3,3,3,NA,2,4,7,5,1,5,5,6,1,1,1,2,3,2,2,2,5,2,3,5,4,4,60,50,51,23,4,5,NA,NA,-1,47,4,40,4,2,2,1,2,8,4,5,4,2,1,3,2,4,3,0,2,3,1,2,2
3,3,1,1,NA,1,NA,NA,NA,6,NA,NA,1,NA,7,4,5,4,1,3,1,5,4,4,4,1,65,0,75,0,1,5,1,1,-1,41,2,23,6,6,4,1,2,NA,2,5,5,1,6,4,1,NA,1,1,2,1,2,2,5
3,3,2,1,NA,7,2,7,3,6,2,6,6,1,6,1,4,4,2,1,3,2,1,3,7,4,0,100,0,100,3,3,2,1,-1,55,1,54,1,2,2,1,1,19,6,3,2,2,1,1,3,1,2,0,2,3,2,2,2
3,3,1,1,NA,1,5,6,2,3,3,7,1,2,2,4,3,3,2,2,4,2,4,5,1,1,100,0,100,0,3,5,1,1,-1,4,2,70,3,7,5,1,2,16,3,5,4,1,6,4,1,2,3,0,2,3,1,2,2
3,3,3,NA,2,4,3,7,3,6,6,4,1,7,7,4,1,4,4,3,2,3,4,3,1,1,60,0,100,0,5,5,NA,NA,-1,6,4,23,6,3,3,3,2,5,NA,5,5,2,5,4,3,1,1,1,2,3,2,2,3
3,3,3,NA,3,3,5,5,2,2,3,7,2,2,7,4,4,2,1,3,2,2,4,5,2,2,85,0,70,0,3,1,1,1,-1,42,4,66,1,8,5,2,1,21,2,1,4,1,5,4,1,2,2,0,2,1,2,2,2
3,3,2,1,NA,7,3,7,4,4,1,7,2,1,6,2,4,4,3,2,5,2,3,5,7,4,20,95,20,90,3,4,2,1,-1,29,2,60,1,3,3,1,1,19,6,4,2,2,2,1,1,2,3,0,1,3,1,2,2
3,3,3,NA,1,5,1,7,1,7,3,7,7,1,7,2,4,4,2,2,5,1,1,3,7,4,40,100,15,100,3,2,2,1,-1,13,1,50,1,6,4,1,2,17,6,2,2,2,1,1,3,4,1,0,2,2,1,2,1
3,3,2,1,NA,7,2,7,2,7,1,7,5,1,6,5,2,4,3,2,5,1,1,3,7,4,0,90,0,100,1,3,2,1,-1,24,2,62,1,6,4,1,1,20,6,3,2,2,1,1,3,4,1,0,2,3,1,2,1
3,3,3,NA,2,4,6,4,1,4,4,7,1,3,7,4,4,3,2,3,1,4,4,5,4,1,60,0,60,0,2,5,1,1,-1,4,2,37,1,8,5,1,2,17,2,5,5,2,5,4,1,3,2,1,1,1,2,2,4
3,3,3,NA,2,4,3,NA,NA,7,1,7,7,NA,NA,1,5,NA,NA,1,1,2,1,NA,7,1,0,100,85,0,2,1,1,1,-1,33,2,73,1,2,2,1,2,NA,6,1,1,2,NA,1,1,3,2,0,2,3,1,2,2
3,3,2,2,NA,6,6,7,1,6,3,7,2,1,7,3,4,4,1,2,5,1,4,5,4,4,50,0,85,0,2,4,1,1,-1,39,2,52,1,6,4,1,1,20,5,4,1,2,5,4,3,2,3,0,2,3,1,2,1
3,3,2,1,NA,7,5,7,4,7,1,6,5,6,4,2,4,4,2,1,5,1,1,3,7,4,0,100,0,85,3,4,2,1,-1,4,1,76,1,7,5,1,2,3,7,4,1,1,1,1,3,4,2,0,2,3,2,2,1
3,3,3,NA,2,4,3,5,2,4,4,7,1,3,7,4,2,3,NA,3,5,3,4,5,4,2,40,0,50,0,5,5,1,1,-1,4,2,73,4,3,3,1,1,2,5,5,2,2,4,4,1,4,1,1,2,3,2,2,3
3,3,3,NA,3,3,4,4,1,4,3,7,5,4,5,4,4,2,1,3,3,3,3,3,4,4,50,30,50,30,3,5,NA,1,-1,36,4,42,4,6,4,1,2,21,3,5,5,2,4,4,3,3,3,0,2,1,1,2,3
3,3,3,NA,2,4,7,1,7,1,7,2,4,6,4,2,3,1,2,2,3,3,1,3,4,4,0,100,30,85,3,4,2,1,-1,22,1,67,1,2,2,1,1,4,4,4,1,2,5,1,3,1,3,0,2,3,1,2,3
3,3,1,1,NA,1,4,5,3,5,4,7,3,3,6,4,3,4,2,2,2,1,4,5,4,4,85,50,85,0,2,3,1,1,-1,27,2,64,1,4,3,1,1,15,4,3,4,1,2,2,3,2,1,0,1,3,1,2,1
3,3,1,2,NA,2,7,2,6,1,7,4,7,1,7,3,3,1,3,2,3,1,4,5,7,2,0,70,0,60,4,1,2,1,-1,17,2,55,1,4,3,1,2,15,NA,1,4,2,5,1,3,4,3,1,1,1,2,2,1
3,3,3,NA,3,3,6,5,1,1,4,7,1,2,7,4,4,4,1,3,2,5,4,5,4,1,60,0,60,0,1,5,1,1,-1,37,4,29,6,7,5,2,2,11,2,5,3,2,6,4,1,2,2,1,2,1,2,2,5
3,3,1,1,NA,1,7,4,7,1,4,4,2,2,2,4,5,4,4,2,1,2,4,5,7,1,100,0,100,0,3,5,1,1,-1,34,1,34,6,3,3,2,2,8,6,5,1,2,1,4,1,3,2,0,2,3,2,2,2
3,3,3,NA,3,3,3,4,7,6,4,7,2,2,7,4,1,NA,NA,3,1,2,4,5,3,2,70,0,65,0,2,5,NA,NA,-1,33,3,45,4,7,5,1,2,20,4,5,5,2,5,4,1,3,1,0,2,3,2,2,2
3,3,1,2,NA,2,6,6,1,3,3,7,1,2,7,4,4,4,2,3,1,5,4,5,4,1,85,0,85,0,1,5,1,1,-1,25,1,40,1,8,5,5,1,22,1,5,4,2,6,4,1,1,2,0,2,1,2,2,5
3,1,3,NA,1,5,NA,7,3,4,2,6,6,5,3,2,4,4,2,NA,NA,NA,3,5,4,NA,15,70,NA,NA,3,3,NA,NA,-6,48,2,28,1,3,3,1,1,3,4,3,1,2,3,1,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,1,2,NA,2,4,4,1,4,4,7,3,3,7,4,4,4,1,2,2,2,1,5,2,2,75,10,70,15,3,4,1,1,-1,36,2,49,1,3,3,3,1,20,4,4,4,1,5,4,1,3,2,0,2,3,2,2,2
3,3,1,1,NA,1,4,6,2,3,2,7,2,2,7,4,3,3,1,3,1,3,4,5,4,1,100,0,100,0,2,5,1,1,-1,26,2,37,1,7,5,1,1,18,2,5,4,1,4,4,1,2,2,0,2,3,1,2,3
3,3,2,1,NA,7,2,7,2,5,5,6,7,1,7,2,4,4,2,2,4,1,1,3,7,4,40,100,15,100,3,3,2,1,-1,5,4,80,1,3,3,1,2,19,6,3,1,2,5,1,1,3,2,0,2,3,1,2,1
3,1,1,2,NA,2,5,4,3,3,4,4,NA,4,4,4,3,4,1,1,NA,NA,4,4,4,NA,50,0,NA,NA,2,5,NA,NA,-6,51,5,55,4,2,2,4,2,13,3,5,3,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,2,2,NA,6,7,6,6,2,5,2,1,1,1,2,5,2,2,2,5,1,1,3,7,4,40,NA,0,100,3,4,2,1,-1,37,2,80,3,1,1,1,2,5,3,4,2,2,6,1,3,1,1,0,1,3,2,2,1
3,1,1,1,NA,1,7,6,1,NA,1,7,NA,2,2,4,3,2,2,1,NA,NA,4,5,1,NA,85,0,NA,NA,3,5,NA,NA,-6,37,2,63,6,6,4,6,2,17,NA,5,1,2,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,1,5,4,7,4,7,1,7,5,2,7,5,4,4,2,1,5,2,4,5,7,2,30,70,40,80,3,4,2,1,-1,45,2,66,1,3,3,1,2,8,6,4,1,2,3,1,3,4,1,0,2,3,1,2,2
3,3,2,2,NA,6,NA,4,4,NA,4,4,4,4,4,4,2,2,2,2,4,2,2,3,4,3,50,60,60,NA,4,4,NA,NA,-1,42,3,55,1,6,4,1,1,8,5,4,4,2,4,3,1,2,3,0,2,3,2,2,2
3,3,2,2,NA,6,1,7,1,NA,1,6,4,1,6,2,5,4,3,1,3,2,1,3,4,4,0,90,0,100,3,3,2,1,-1,17,2,65,1,3,3,1,1,18,6,3,1,2,1,1,3,4,2,0,1,3,1,2,2
3,3,1,1,NA,1,6,6,2,1,2,7,1,2,7,4,5,4,2,3,3,4,4,5,4,1,85,0,85,0,3,3,1,1,-1,47,1,69,4,7,5,1,2,14,2,3,5,2,6,4,1,1,2,0,2,1,2,2,4
3,3,2,1,NA,7,6,3,5,NA,3,5,1,2,4,3,5,4,3,1,5,1,1,3,7,4,50,85,50,85,5,5,2,1,-1,22,2,70,4,2,2,1,2,3,7,5,1,2,5,1,1,3,2,1,2,3,2,2,1
3,3,2,1,NA,7,7,3,7,4,3,6,4,7,4,4,2,2,2,1,3,3,1,5,4,2,0,100,15,100,1,3,NA,NA,-1,12,2,64,1,2,2,1,1,13,NA,3,2,2,6,1,1,3,3,0,2,3,2,2,3
3,3,2,1,NA,7,6,3,6,6,2,6,6,1,6,1,4,4,2,1,5,1,1,3,7,4,0,100,0,100,3,4,2,1,-1,21,2,62,1,2,2,1,1,18,7,4,3,1,1,1,3,4,1,0,2,3,1,2,1
3,3,2,2,NA,6,1,7,1,7,1,7,6,1,7,3,3,4,3,2,5,1,2,3,7,4,0,85,0,90,3,2,2,1,-1,36,2,50,1,7,5,1,1,NA,6,2,1,2,1,1,3,4,3,0,2,3,NA,NA,1
3,3,1,1,NA,1,5,7,7,6,4,3,6,2,7,2,2,4,3,1,4,1,1,1,6,4,NA,30,100,0,3,3,NA,NA,1,20,3,46,6,2,2,2,2,1,NA,3,2,2,3,4,2,2,3,0,2,3,2,2,1
3,3,1,1,NA,1,6,6,1,3,4,7,1,1,7,4,5,4,1,2,1,3,4,5,7,1,100,0,100,0,3,5,1,1,-1,37,2,67,1,NA,NA,6,2,15,2,5,1,2,5,4,1,2,2,0,2,3,2,2,3
3,1,1,1,NA,1,6,5,1,2,5,7,1,1,7,4,5,4,1,3,NA,NA,4,5,2,NA,90,0,NA,NA,3,4,NA,NA,-6,37,1,43,6,4,3,1,2,2,2,4,5,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,3,3,6,5,1,2,3,7,1,2,7,4,4,3,1,3,1,4,4,5,2,1,60,0,60,0,3,5,1,1,-1,9,1,30,6,6,4,1,1,7,2,5,5,2,4,4,1,4,3,1,1,1,2,2,4
3,3,2,1,NA,7,4,7,2,6,2,6,6,1,6,2,2,4,2,1,5,1,1,3,7,4,0,90,0,85,3,2,2,1,-1,29,2,80,1,2,2,1,1,13,6,2,2,2,1,1,3,4,1,0,2,3,2,2,1
3,3,1,1,NA,1,NA,6,1,5,4,1,1,2,7,4,5,3,1,2,2,4,4,5,4,4,100,20,90,0,4,4,NA,NA,2,21,1,58,3,2,2,1,2,4,4,4,3,2,5,4,1,1,3,1,2,3,1,2,4
3,3,3,NA,2,4,1,7,3,7,1,7,7,2,7,4,1,4,4,3,5,2,2,3,4,4,0,70,0,70,3,1,NA,1,-1,51,4,29,6,3,3,1,1,18,4,1,5,2,4,1,2,4,1,0,1,3,2,2,2
3,3,1,1,NA,1,6,7,7,4,4,4,1,1,3,3,4,2,2,2,3,1,4,5,2,1,85,0,85,0,3,3,1,1,-1,29,4,71,1,3,3,1,1,3,4,3,3,2,5,3,3,1,2,0,2,3,1,2,1
3,3,2,1,NA,7,3,6,3,6,2,6,4,1,6,4,2,4,3,3,3,2,2,3,6,4,30,60,30,50,3,4,2,1,-1,33,2,69,1,7,5,1,1,17,6,4,4,2,4,2,1,3,3,0,1,3,1,2,2
3,3,1,1,NA,1,6,6,1,4,3,7,1,2,7,4,2,4,1,3,2,3,4,5,1,2,85,0,100,0,1,5,1,NA,2,6,2,80,1,8,5,1,1,22,2,5,4,2,6,4,1,2,2,0,2,3,2,2,3
3,3,1,2,NA,2,6,5,2,2,3,7,1,2,2,4,3,4,2,2,2,3,4,5,1,1,70,0,90,0,2,5,1,1,-1,25,2,28,6,7,5,1,1,20,2,5,5,1,6,4,1,2,2,1,2,1,2,2,3
3,3,1,2,NA,2,NA,4,4,4,4,4,NA,7,4,4,4,3,1,2,2,3,4,5,4,1,85,0,60,40,4,4,NA,NA,-1,48,4,22,6,6,4,3,2,1,NA,4,3,2,4,4,1,3,2,1,2,3,2,2,3
3,3,1,1,NA,1,7,6,1,2,3,7,1,2,7,4,4,4,2,3,2,2,4,5,4,1,85,0,85,0,2,5,1,1,-1,17,1,72,4,7,5,1,2,16,2,5,3,1,5,4,1,1,3,0,2,1,1,2,2
3,3,3,NA,2,4,4,5,1,4,2,7,2,2,7,5,2,4,1,NA,3,3,4,4,4,2,60,0,90,2,4,5,1,1,-1,4,1,63,1,6,4,1,1,16,4,5,3,2,4,4,1,3,3,0,1,3,2,2,3
3,1,3,NA,3,3,4,6,2,4,2,7,4,2,7,4,3,4,2,2,NA,NA,4,5,4,NA,70,15,NA,NA,3,4,NA,NA,-6,47,2,64,1,6,4,1,2,22,4,4,1,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,NA,4,3,1,1,7,1,1,7,4,5,3,1,3,2,4,4,5,4,1,85,0,85,0,4,4,NA,NA,-1,39,1,61,4,3,3,1,2,1,1,4,3,2,6,4,1,2,2,0,1,1,2,2,4
3,3,2,1,NA,7,NA,1,7,NA,7,1,4,2,4,2,4,4,2,1,2,1,1,3,7,4,NA,NA,50,100,2,3,2,1,-1,21,1,60,4,2,2,3,1,2,NA,3,1,2,4,1,3,2,1,0,1,3,1,2,1
3,3,2,1,NA,7,4,4,4,6,6,6,NA,4,4,1,5,4,2,1,5,1,2,3,7,4,15,NA,0,85,3,2,2,1,-1,1,3,48,1,2,2,1,1,9,6,2,1,2,1,1,3,4,2,0,2,3,1,2,1
3,3,2,1,NA,7,2,7,3,6,1,6,4,1,6,4,4,4,2,3,5,3,2,3,7,4,15,85,15,85,4,3,2,1,-1,44,3,69,6,7,5,1,2,15,6,3,4,2,6,1,1,4,1,1,2,3,1,2,3
3,3,2,1,NA,7,7,2,7,1,7,1,NA,4,5,2,3,4,2,2,2,3,1,5,7,4,0,100,0,100,3,5,2,1,-1,34,1,80,3,7,5,1,2,NA,4,5,1,1,1,1,1,2,3,1,2,3,1,2,3
3,3,3,NA,1,5,2,7,6,7,1,5,6,1,5,1,4,4,3,1,5,1,1,3,7,4,30,85,15,85,3,5,2,1,-1,48,4,77,3,3,3,1,2,6,6,5,2,2,1,1,3,3,1,0,2,3,1,2,1
3,3,1,2,NA,2,6,6,1,1,3,7,3,3,7,4,3,4,2,2,2,5,4,5,1,1,70,0,85,0,3,5,1,1,-1,24,2,48,6,6,4,2,2,15,4,5,3,2,5,4,1,2,1,0,2,3,2,2,5
3,3,1,1,NA,1,5,5,5,3,3,6,1,1,7,3,2,3,1,3,1,4,4,5,6,1,85,0,85,15,3,5,1,1,-1,39,2,47,5,3,3,2,2,4,3,5,3,2,2,4,1,1,1,0,2,3,2,2,4
3,1,NA,NA,2,4,NA,7,7,NA,1,1,NA,7,7,4,1,4,1,1,NA,NA,4,5,4,NA,85,0,NA,NA,5,5,NA,NA,-6,6,3,43,6,2,2,1,1,1,NA,5,5,2,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,NA,5,1,4,4,7,2,4,7,4,4,4,3,2,3,2,4,5,4,4,70,0,100,0,3,5,1,1,-1,42,3,71,4,2,2,3,2,14,NA,5,4,1,4,4,1,2,3,0,2,3,2,2,2
3,3,1,2,NA,2,7,7,7,NA,7,7,1,5,7,4,1,2,2,3,1,5,4,5,1,1,50,0,30,0,2,4,NA,NA,-1,48,2,31,6,2,2,3,1,10,3,4,5,2,3,4,1,3,3,1,1,3,2,2,5
3,3,1,1,NA,1,6,7,1,3,2,7,1,1,7,4,4,4,1,2,4,2,4,1,1,1,100,0,100,0,3,5,1,1,-1,6,1,78,1,7,5,1,2,20,2,5,2,2,2,4,1,1,2,0,2,1,1,2,2
3,3,1,1,NA,1,6,5,1,NA,2,7,2,2,7,4,2,4,1,2,3,3,4,5,4,1,100,0,100,0,4,4,1,1,-1,6,1,76,3,7,5,2,2,22,4,4,3,2,5,4,1,3,3,0,2,3,2,2,3
3,3,3,NA,1,5,4,7,3,6,2,7,4,2,5,3,3,2,2,2,3,1,2,3,7,2,50,10,0,7,2,1,2,1,-1,12,4,46,1,3,3,1,2,1,6,1,4,2,5,1,3,3,3,0,2,3,1,2,1
3,3,3,NA,3,3,NA,1,6,NA,6,3,NA,7,2,2,3,4,1,3,3,3,1,3,4,3,0,75,0,70,4,4,NA,NA,-1,39,4,31,6,2,2,1,2,15,NA,4,5,2,6,2,1,1,3,0,1,3,2,2,3
3,3,3,NA,2,4,NA,7,7,NA,4,4,NA,4,4,2,5,2,2,1,3,2,4,3,4,1,50,0,100,0,3,5,1,1,-1,20,4,29,6,5,3,2,2,17,4,5,3,2,6,4,1,4,2,0,2,3,2,2,2
3,3,1,1,NA,1,7,5,3,2,2,5,2,2,5,2,4,3,1,2,2,1,4,5,4,1,70,30,70,0,3,4,1,1,-1,6,4,69,3,4,3,3,2,7,6,4,2,2,1,4,3,2,2,0,2,3,2,2,1
3,3,1,2,NA,2,7,4,4,4,4,4,4,4,4,4,3,4,1,3,1,5,4,5,4,1,60,0,60,0,2,4,NA,NA,-1,48,3,34,6,2,2,1,2,10,1,4,5,2,6,4,1,3,2,1,1,1,2,2,5
3,3,2,2,NA,6,NA,1,5,NA,2,5,5,1,5,4,2,1,4,2,4,3,2,4,7,3,0,50,15,60,1,5,2,1,-1,12,4,23,6,5,3,1,1,4,NA,5,5,2,3,2,3,4,2,1,2,3,2,2,3
3,3,3,NA,3,3,NA,4,3,NA,3,5,NA,3,5,2,4,2,1,2,2,2,4,5,4,1,50,30,85,40,3,5,1,1,-1,24,2,61,1,7,5,1,1,9,NA,5,3,2,2,4,1,3,3,0,2,3,1,2,2
3,3,1,1,NA,1,5,5,2,4,2,6,2,2,7,4,3,4,3,3,2,3,4,5,2,2,70,0,70,0,2,5,1,1,-1,11,1,57,1,7,5,1,1,21,2,5,5,1,2,4,1,3,3,0,2,3,2,2,3
3,3,2,1,NA,7,1,7,1,7,1,7,7,1,7,2,5,4,1,1,5,2,4,5,7,3,0,70,0,80,2,3,2,NA,1,47,4,33,1,8,5,1,2,1,7,3,1,2,1,1,3,4,1,0,2,2,1,2,2
3,3,3,NA,1,5,4,6,2,7,4,4,4,4,5,4,5,4,2,2,5,2,2,4,4,3,60,60,30,40,3,3,2,1,-1,6,2,NA,1,6,4,1,2,NA,4,3,3,2,3,3,3,2,1,0,2,3,1,2,2
3,3,1,1,NA,1,5,6,1,3,3,6,2,2,7,4,4,4,1,NA,3,3,4,5,4,2,85,0,85,0,3,5,NA,NA,-1,6,2,71,4,7,5,1,1,11,3,5,4,2,5,4,3,3,3,0,2,3,1,2,3
3,3,2,1,NA,7,NA,7,2,7,1,7,5,3,5,3,2,4,2,2,5,2,1,3,7,2,0,100,0,100,2,1,2,1,-1,12,2,50,1,6,4,1,1,19,6,1,2,2,1,1,3,4,1,0,1,3,1,2,2
3,3,3,NA,2,4,3,7,4,4,7,4,4,6,4,3,4,4,3,2,4,1,3,3,6,4,30,70,50,85,3,1,NA,NA,-1,20,3,71,1,2,2,1,2,NA,4,1,2,2,1,1,3,4,1,0,2,2,1,2,1
3,3,3,NA,2,4,4,5,5,4,3,5,2,4,4,2,2,NA,NA,NA,2,2,3,5,4,4,85,85,60,70,3,3,NA,NA,-1,18,2,70,4,NA,NA,1,2,9,4,3,3,2,5,1,1,3,3,0,2,3,2,2,2
3,3,3,NA,2,4,NA,4,4,NA,2,5,NA,4,4,4,5,3,4,2,5,3,3,5,4,1,50,60,50,50,3,5,NA,NA,-1,48,4,22,6,2,2,3,1,10,5,5,3,2,1,3,3,1,1,0,2,3,2,2,3
3,3,3,NA,1,5,4,5,5,6,2,6,5,2,6,2,4,2,1,2,3,3,2,4,4,1,15,60,50,50,2,5,NA,NA,-1,48,4,24,6,5,3,3,1,17,3,5,2,2,2,2,1,3,2,1,1,3,2,2,3
